Axes,Series,Index,X,Y,Z
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,58,0.000370029506,0.8024516997,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,59,0.0003774300961,0.7778864934,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,60,0.0003848306862,0.7683024964,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,61,0.0003922312764,0.7759410591,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,62,0.0003996318665,0.8032062345,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,63,0.0003999975,0.8051055373,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,64,0.0004000025,0.7498537077,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,65,0.0004070324566,0.7474302957,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,66,0.0004144330467,0.7516990811,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,67,0.0004218336368,0.7626016878,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,68,0.000429234227,0.7795647374,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,69,0.0004366348171,0.8019147955,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,70,0.0004440354072,0.8288534696,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,71,0.0004514359973,0.8591534354,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,72,0.0004588365874,0.8914757375,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,73,0.0004662371776,0.9242241878,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,74,0.0004736377677,0.9554345638,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,75,0.0004810383578,0.9830322591,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,76,0.0004884389479,1.004461859,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,77,0.0004958395381,1.016917835,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,78,0.0005032401282,1.057129103,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,79,0.0005106407183,1.081647757,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,80,0.0005180413084,1.10318444,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,81,0.0005254418985,1.121280899,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,82,0.0005328424887,1.135613114,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,83,0.0005402430788,1.145927176,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,84,0.0005476436689,1.15218897,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,85,0.000555044259,1.154613547,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,86,0.0005624448491,1.153607983,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,87,0.0005698454393,1.149885813,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,88,0.0005772460294,1.144517906,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,89,0.0005846466195,1.138802155,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,90,0.0005920472096,1.134688108,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,91,0.0005994477997,1.134913676,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,92,0.0006068483899,1.108972232,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,93,0.00061424898,1.094094004,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,94,0.0006216495701,1.078378206,
RespuestaDeLazoCerrado_Planta_ControladorPID,Cohen-Coon,95,0.0006290501602,1.06229137,
